Measurement number,Cluster number,Indices number,X-coordinate [mm],Y-coordinate [mm],Z-coordinate [mm],Row number,Column number,Slice number
39708,1,39708,13,-15,40.5,6,20,59
39709,1,39709,13,-13,40.5,7,20,59
39710,1,39710,13,-11,40.5,8,20,59
39711,1,39711,13,-9,40.5,9,20,59
39712,1,39712,13,-7,40.5,10,20,59
39713,1,39713,13,-5,40.5,11,20,59
39714,1,39714,13,-3,40.5,12,20,59
39715,1,39715,13,-1,40.5,13,20,59
39716,1,39716,13,1,40.5,14,20,59
39717,1,39717,13,3,40.5,15,20,59
39718,1,39718,13,5,40.5,16,20,59
39719,1,39719,13,7,40.5,17,20,59
39720,1,39720,13,9,40.5,18,20,59
39721,1,39721,13,11,40.5,19,20,59
39722,1,39722,13,13,40.5,20,20,59
39723,1,39723,13,15,40.5,21,20,59
39724,1,39724,13,17,40.5,22,20,59
39725,1,39725,13,19,40.5,23,20,59
39726,1,39726,13,21,40.5,24,20,59
39727,1,39727,13,23,40.5,25,20,59
39728,1,39728,13,25,40.5,26,20,59
39729,1,39729,15,-25,40.5,1,21,59
39730,1,39730,15,-23,40.5,2,21,59
39731,1,39731,15,-21,40.5,3,21,59
39732,1,39732,15,-19,40.5,4,21,59
39733,1,39733,15,-17,40.5,5,21,59
39734,1,39734,15,-15,40.5,6,21,59
39735,1,39735,15,-13,40.5,7,21,59
39736,1,39736,15,-11,40.5,8,21,59
39737,1,39737,15,-9,40.5,9,21,59
39738,1,39738,15,-7,40.5,10,21,59
39739,1,39739,15,-5,40.5,11,21,59
39740,1,39740,15,-3,40.5,12,21,59
39741,1,39741,15,-1,40.5,13,21,59
39742,1,39742,15,1,40.5,14,21,59
39743,1,39743,15,3,40.5,15,21,59
39744,1,39744,15,5,40.5,16,21,59
39745,1,39745,15,7,40.5,17,21,59
39746,1,39746,15,9,40.5,18,21,59
39747,1,39747,15,11,40.5,19,21,59
39748,1,39748,15,13,40.5,20,21,59
39749,1,39749,15,15,40.5,21,21,59
39750,1,39750,15,17,40.5,22,21,59
39751,1,39751,15,19,40.5,23,21,59
39752,1,39752,15,21,40.5,24,21,59
39753,1,39753,15,23,40.5,25,21,59
39754,1,39754,15,25,40.5,26,21,59
39755,1,39755,17,-25,40.5,1,22,59
39756,1,39756,17,-23,40.5,2,22,59
39757,1,39757,17,-21,40.5,3,22,59
39758,1,39758,17,-19,40.5,4,22,59
39759,1,39759,17,-17,40.5,5,22,59
39760,1,39760,17,-15,40.5,6,22,59
39761,1,39761,17,-13,40.5,7,22,59
39762,1,39762,17,-11,40.5,8,22,59
39763,1,39763,17,-9,40.5,9,22,59
39764,1,39764,17,-7,40.5,10,22,59
39765,1,39765,17,-5,40.5,11,22,59
39766,1,39766,17,-3,40.5,12,22,59
39767,1,39767,17,-1,40.5,13,22,59
39768,1,39768,17,1,40.5,14,22,59
39769,1,39769,17,3,40.5,15,22,59
39770,1,39770,17,5,40.5,16,22,59
39771,1,39771,17,7,40.5,17,22,59
39772,1,39772,17,9,40.5,18,22,59
39773,1,39773,17,11,40.5,19,22,59
39774,1,39774,17,13,40.5,20,22,59
39775,1,39775,17,15,40.5,21,22,59
39776,1,39776,17,17,40.5,22,22,59
39777,1,39777,17,19,40.5,23,22,59
39778,1,39778,17,21,40.5,24,22,59
39779,1,39779,17,23,40.5,25,22,59
39780,1,39780,17,25,40.5,26,22,59
39781,1,39781,19,-25,40.5,1,23,59
39782,1,39782,19,-23,40.5,2,23,59
39783,1,39783,19,-21,40.5,3,23,59
39784,1,39784,19,-19,40.5,4,23,59
39785,1,39785,19,-17,40.5,5,23,59
39786,1,39786,19,-15,40.5,6,23,59
39787,1,39787,19,-13,40.5,7,23,59
39788,1,39788,19,-11,40.5,8,23,59
39789,1,39789,19,-9,40.5,9,23,59
39790,1,39790,19,-7,40.5,10,23,59
39791,1,39791,19,-5,40.5,11,23,59
39792,1,39792,19,-3,40.5,12,23,59
39793,1,39793,19,-1,40.5,13,23,59
39794,1,39794,19,1,40.5,14,23,59
39795,1,39795,19,3,40.5,15,23,59
39796,1,39796,19,5,40.5,16,23,59
39797,1,39797,19,7,40.5,17,23,59
39798,1,39798,19,9,40.5,18,23,59
39799,1,39799,19,11,40.5,19,23,59
39800,1,39800,19,13,40.5,20,23,59
39801,1,39801,19,15,40.5,21,23,59
39802,1,39802,19,17,40.5,22,23,59
39803,1,39803,19,19,40.5,23,23,59
39804,1,39804,19,21,40.5,24,23,59
39805,1,39805,19,23,40.5,25,23,59
39806,1,39806,19,25,40.5,26,23,59
39807,1,39807,21,-25,40.5,1,24,59
39808,1,39808,21,-23,40.5,2,24,59
39809,1,39809,21,-21,40.5,3,24,59
39810,1,39810,21,-19,40.5,4,24,59
39811,1,39811,21,-17,40.5,5,24,59
39812,1,39812,21,-15,40.5,6,24,59
39813,1,39813,21,-13,40.5,7,24,59
39814,1,39814,21,-11,40.5,8,24,59
39815,1,39815,21,-9,40.5,9,24,59
39816,1,39816,21,-7,40.5,10,24,59
39817,1,39817,21,-5,40.5,11,24,59
39818,1,39818,21,-3,40.5,12,24,59
39819,1,39819,21,-1,40.5,13,24,59
39820,1,39820,21,1,40.5,14,24,59
39821,1,39821,21,3,40.5,15,24,59
39822,1,39822,21,5,40.5,16,24,59
39823,1,39823,21,7,40.5,17,24,59
39824,1,39824,21,9,40.5,18,24,59
39825,1,39825,21,11,40.5,19,24,59
39826,1,39826,21,13,40.5,20,24,59
39827,1,39827,21,15,40.5,21,24,59
39828,1,39828,21,17,40.5,22,24,59
39829,1,39829,21,19,40.5,23,24,59
39830,1,39830,21,21,40.5,24,24,59
39831,1,39831,21,23,40.5,25,24,59
39832,1,39832,21,25,40.5,26,24,59
39833,1,39833,23,-25,40.5,1,25,59
39834,1,39834,23,-23,40.5,2,25,59
39835,1,39835,23,-21,40.5,3,25,59
39836,1,39836,23,-19,40.5,4,25,59
39837,1,39837,23,-17,40.5,5,25,59
39838,1,39838,23,-15,40.5,6,25,59
39839,1,39839,23,-13,40.5,7,25,59
39840,1,39840,23,-11,40.5,8,25,59
39841,1,39841,23,-9,40.5,9,25,59
39842,1,39842,23,-7,40.5,10,25,59
39843,1,39843,23,-5,40.5,11,25,59
39844,1,39844,23,-3,40.5,12,25,59
39845,1,39845,23,-1,40.5,13,25,59
39846,1,39846,23,1,40.5,14,25,59
39847,1,39847,23,3,40.5,15,25,59
39848,1,39848,23,5,40.5,16,25,59
39849,1,39849,23,7,40.5,17,25,59
39850,1,39850,23,9,40.5,18,25,59
39851,1,39851,23,11,40.5,19,25,59
39852,1,39852,23,13,40.5,20,25,59
39853,1,39853,23,15,40.5,21,25,59
39854,1,39854,23,17,40.5,22,25,59
39855,1,39855,23,19,40.5,23,25,59
39856,1,39856,23,21,40.5,24,25,59
39857,1,39857,23,23,40.5,25,25,59
39858,1,39858,23,25,40.5,26,25,59
39859,1,39859,25,-25,40.5,1,26,59
39860,1,39860,25,-23,40.5,2,26,59
39861,1,39861,25,-21,40.5,3,26,59
39862,1,39862,25,-19,40.5,4,26,59
39863,1,39863,25,-17,40.5,5,26,59
39864,1,39864,25,-15,40.5,6,26,59
39865,1,39865,25,-13,40.5,7,26,59
39866,1,39866,25,-11,40.5,8,26,59
39867,1,39867,25,-9,40.5,9,26,59
39868,1,39868,25,-7,40.5,10,26,59
39869,1,39869,25,-5,40.5,11,26,59
39870,1,39870,25,-3,40.5,12,26,59
39871,1,39871,25,-1,40.5,13,26,59
39872,1,39872,25,1,40.5,14,26,59
39873,1,39873,25,3,40.5,15,26,59
39874,1,39874,25,5,40.5,16,26,59
39875,1,39875,25,7,40.5,17,26,59
39876,1,39876,25,9,40.5,18,26,59
39877,1,39877,25,11,40.5,19,26,59
39878,1,39878,25,13,40.5,20,26,59
39879,1,39879,25,15,40.5,21,26,59
39880,1,39880,25,17,40.5,22,26,59
39881,1,39881,25,19,40.5,23,26,59
39882,1,39882,25,21,40.5,24,26,59
39883,1,39883,25,23,40.5,25,26,59
39884,1,39884,25,25,40.5,26,26,59
39885,1,39885,-25,-25,41,1,1,60
39886,1,39886,-25,-23,41,2,1,60
39887,1,39887,-25,-21,41,3,1,60
39888,1,39888,-25,-19,41,4,1,60
39889,1,39889,-25,-17,41,5,1,60
39890,1,39890,-25,-15,41,6,1,60
39891,1,39891,-25,-13,41,7,1,60
39892,1,39892,-25,-11,41,8,1,60
39893,1,39893,-25,-9,41,9,1,60
39894,1,39894,-25,-7,41,10,1,60
39895,1,39895,-25,-5,41,11,1,60
39896,1,39896,-25,-3,41,12,1,60
39897,1,39897,-25,-1,41,13,1,60
39898,1,39898,-25,1,41,14,1,60
39899,1,39899,-25,3,41,15,1,60
39900,1,39900,-25,5,41,16,1,60
39901,1,39901,-25,7,41,17,1,60
39902,1,39902,-25,9,41,18,1,60
39903,1,39903,-25,11,41,19,1,60
39904,1,39904,-25,13,41,20,1,60
39905,1,39905,-25,15,41,21,1,60
39906,1,39906,-25,17,41,22,1,60
39907,1,39907,-25,19,41,23,1,60
39908,1,39908,-25,21,41,24,1,60
39909,1,39909,-25,23,41,25,1,60
39910,1,39910,-25,25,41,26,1,60
39911,1,39911,-23,-25,41,1,2,60
39912,1,39912,-23,-23,41,2,2,60
39913,1,39913,-23,-21,41,3,2,60
39914,1,39914,-23,-19,41,4,2,60
39915,1,39915,-23,-17,41,5,2,60
39916,1,39916,-23,-15,41,6,2,60
39917,1,39917,-23,-13,41,7,2,60
39918,1,39918,-23,-11,41,8,2,60
39919,1,39919,-23,-9,41,9,2,60
39920,1,39920,-23,-7,41,10,2,60
39921,1,39921,-23,-5,41,11,2,60
39922,1,39922,-23,-3,41,12,2,60
39923,1,39923,-23,-1,41,13,2,60
39924,1,39924,-23,1,41,14,2,60
39925,1,39925,-23,3,41,15,2,60
39926,1,39926,-23,5,41,16,2,60
39927,1,39927,-23,7,41,17,2,60
39928,1,39928,-23,9,41,18,2,60
39929,1,39929,-23,11,41,19,2,60
39930,1,39930,-23,13,41,20,2,60
39931,1,39931,-23,15,41,21,2,60
39932,1,39932,-23,17,41,22,2,60
39933,1,39933,-23,19,41,23,2,60
39934,1,39934,-23,21,41,24,2,60
39935,1,39935,-23,23,41,25,2,60
39936,1,39936,-23,25,41,26,2,60
39937,1,39937,-21,-25,41,1,3,60
39938,1,39938,-21,-23,41,2,3,60
39939,1,39939,-21,-21,41,3,3,60
39940,1,39940,-21,-19,41,4,3,60
39941,1,39941,-21,-17,41,5,3,60
39942,1,39942,-21,-15,41,6,3,60
39943,1,39943,-21,-13,41,7,3,60
39944,1,39944,-21,-11,41,8,3,60
39945,1,39945,-21,-9,41,9,3,60
39946,1,39946,-21,-7,41,10,3,60
39947,1,39947,-21,-5,41,11,3,60
39948,1,39948,-21,-3,41,12,3,60
39949,1,39949,-21,-1,41,13,3,60
39950,1,39950,-21,1,41,14,3,60
39951,1,39951,-21,3,41,15,3,60
39952,1,39952,-21,5,41,16,3,60
39953,1,39953,-21,7,41,17,3,60
39954,1,39954,-21,9,41,18,3,60
39955,1,39955,-21,11,41,19,3,60
39956,1,39956,-21,13,41,20,3,60
39957,1,39957,-21,15,41,21,3,60
39958,1,39958,-21,17,41,22,3,60
39959,1,39959,-21,19,41,23,3,60
39960,1,39960,-21,21,41,24,3,60
39961,1,39961,-21,23,41,25,3,60
39962,1,39962,-21,25,41,26,3,60
39963,1,39963,-19,-25,41,1,4,60
39964,1,39964,-19,-23,41,2,4,60
39965,1,39965,-19,-21,41,3,4,60
39966,1,39966,-19,-19,41,4,4,60
39967,1,39967,-19,-17,41,5,4,60
39968,1,39968,-19,-15,41,6,4,60
39969,1,39969,-19,-13,41,7,4,60
39970,1,39970,-19,-11,41,8,4,60
39971,1,39971,-19,-9,41,9,4,60
39972,1,39972,-19,-7,41,10,4,60
39973,1,39973,-19,-5,41,11,4,60
39974,1,39974,-19,-3,41,12,4,60
39975,1,39975,-19,-1,41,13,4,60
39976,1,39976,-19,1,41,14,4,60
39977,1,39977,-19,3,41,15,4,60
39978,1,39978,-19,5,41,16,4,60
39979,1,39979,-19,7,41,17,4,60
39980,1,39980,-19,9,41,18,4,60
39981,1,39981,-19,11,41,19,4,60
39982,1,39982,-19,13,41,20,4,60
39983,1,39983,-19,15,41,21,4,60
39984,1,39984,-19,17,41,22,4,60
39985,1,39985,-19,19,41,23,4,60
39986,1,39986,-19,21,41,24,4,60
39987,1,39987,-19,23,41,25,4,60
39988,1,39988,-19,25,41,26,4,60
39989,1,39989,-17,-25,41,1,5,60
39990,1,39990,-17,-23,41,2,5,60
39991,1,39991,-17,-21,41,3,5,60
39992,1,39992,-17,-19,41,4,5,60
39993,1,39993,-17,-17,41,5,5,60
39994,1,39994,-17,-15,41,6,5,60
39995,1,39995,-17,-13,41,7,5,60
39996,1,39996,-17,-11,41,8,5,60
39997,1,39997,-17,-9,41,9,5,60
39998,1,39998,-17,-7,41,10,5,60
39999,1,39999,-17,-5,41,11,5,60
40000,1,40000,-17,-3,41,12,5,60
40001,1,40001,-17,-1,41,13,5,60
40002,1,40002,-17,1,41,14,5,60
40003,1,40003,-17,3,41,15,5,60
40004,1,40004,-17,5,41,16,5,60
40005,1,40005,-17,7,41,17,5,60
40006,1,40006,-17,9,41,18,5,60
40007,1,40007,-17,11,41,19,5,60
40008,1,40008,-17,13,41,20,5,60
40009,1,40009,-17,15,41,21,5,60
40010,1,40010,-17,17,41,22,5,60
40011,1,40011,-17,19,41,23,5,60
40012,1,40012,-17,21,41,24,5,60
40013,1,40013,-17,23,41,25,5,60
40014,1,40014,-17,25,41,26,5,60
40015,1,40015,-15,-25,41,1,6,60
40016,1,40016,-15,-23,41,2,6,60
40017,1,40017,-15,-21,41,3,6,60
40018,1,40018,-15,-19,41,4,6,60
40019,1,40019,-15,-17,41,5,6,60
40020,1,40020,-15,-15,41,6,6,60
40021,1,40021,-15,-13,41,7,6,60
40022,1,40022,-15,-11,41,8,6,60
40023,1,40023,-15,-9,41,9,6,60
40024,1,40024,-15,-7,41,10,6,60
40025,1,40025,-15,-5,41,11,6,60
40026,1,40026,-15,-3,41,12,6,60
40027,1,40027,-15,-1,41,13,6,60
40028,1,40028,-15,1,41,14,6,60
40029,1,40029,-15,3,41,15,6,60
40030,1,40030,-15,5,41,16,6,60
40031,1,40031,-15,7,41,17,6,60
40032,1,40032,-15,9,41,18,6,60
40033,1,40033,-15,11,41,19,6,60
40034,1,40034,-15,13,41,20,6,60
40035,1,40035,-15,15,41,21,6,60
40036,1,40036,-15,17,41,22,6,60
40037,1,40037,-15,19,41,23,6,60
40038,1,40038,-15,21,41,24,6,60
40039,1,40039,-15,23,41,25,6,60
40040,1,40040,-15,25,41,26,6,60
40041,1,40041,-13,-25,41,1,7,60
40042,1,40042,-13,-23,41,2,7,60
40043,1,40043,-13,-21,41,3,7,60
40044,1,40044,-13,-19,41,4,7,60
40045,1,40045,-13,-17,41,5,7,60
40046,1,40046,-13,-15,41,6,7,60
40047,1,40047,-13,-13,41,7,7,60
40048,1,40048,-13,-11,41,8,7,60
40049,1,40049,-13,-9,41,9,7,60
40050,1,40050,-13,-7,41,10,7,60
40051,1,40051,-13,-5,41,11,7,60
40052,1,40052,-13,-3,41,12,7,60
40053,1,40053,-13,-1,41,13,7,60
40054,1,40054,-13,1,41,14,7,60
40055,1,40055,-13,3,41,15,7,60
40056,1,40056,-13,5,41,16,7,60
40057,1,40057,-13,7,41,17,7,60
40058,1,40058,-13,9,41,18,7,60
40059,1,40059,-13,11,41,19,7,60
40060,1,40060,-13,13,41,20,7,60
40061,1,40061,-13,15,41,21,7,60
40062,1,40062,-13,17,41,22,7,60
40063,1,40063,-13,19,41,23,7,60
40064,1,40064,-13,21,41,24,7,60
40065,1,40065,-13,23,41,25,7,60
40066,1,40066,-13,25,41,26,7,60
40067,1,40067,-11,-25,41,1,8,60
40068,1,40068,-11,-23,41,2,8,60
40069,1,40069,-11,-21,41,3,8,60
40070,1,40070,-11,-19,41,4,8,60
40071,1,40071,-11,-17,41,5,8,60
40072,1,40072,-11,-15,41,6,8,60
40073,1,40073,-11,-13,41,7,8,60
40074,1,40074,-11,-11,41,8,8,60
40075,1,40075,-11,-9,41,9,8,60
40076,1,40076,-11,-7,41,10,8,60
40077,1,40077,-11,-5,41,11,8,60
40078,1,40078,-11,-3,41,12,8,60
40079,1,40079,-11,-1,41,13,8,60
40080,1,40080,-11,1,41,14,8,60
40081,1,40081,-11,3,41,15,8,60
40082,1,40082,-11,5,41,16,8,60
40083,1,40083,-11,7,41,17,8,60
40084,1,40084,-11,9,41,18,8,60
40085,1,40085,-11,11,41,19,8,60
40086,1,40086,-11,13,41,20,8,60
40087,1,40087,-11,15,41,21,8,60
40088,1,40088,-11,17,41,22,8,60
40089,1,40089,-11,19,41,23,8,60
40090,1,40090,-11,21,41,24,8,60
40091,1,40091,-11,23,41,25,8,60
40092,1,40092,-11,25,41,26,8,60
40093,1,40093,-9,-25,41,1,9,60
40094,1,40094,-9,-23,41,2,9,60
40095,1,40095,-9,-21,41,3,9,60
40096,1,40096,-9,-19,41,4,9,60
40097,1,40097,-9,-17,41,5,9,60
40098,1,40098,-9,-15,41,6,9,60
40099,1,40099,-9,-13,41,7,9,60
40100,1,40100,-9,-11,41,8,9,60
40101,1,40101,-9,-9,41,9,9,60
40102,1,40102,-9,-7,41,10,9,60
40103,1,40103,-9,-5,41,11,9,60
40104,1,40104,-9,-3,41,12,9,60
40105,1,40105,-9,-1,41,13,9,60
40106,1,40106,-9,1,41,14,9,60
40107,1,40107,-9,3,41,15,9,60
40108,1,40108,-9,5,41,16,9,60
40109,1,40109,-9,7,41,17,9,60
40110,1,40110,-9,9,41,18,9,60
40111,1,40111,-9,11,41,19,9,60
40112,1,40112,-9,13,41,20,9,60
40113,1,40113,-9,15,41,21,9,60
40114,1,40114,-9,17,41,22,9,60
40115,1,40115,-9,19,41,23,9,60
40116,1,40116,-9,21,41,24,9,60
40117,1,40117,-9,23,41,25,9,60
40118,1,40118,-9,25,41,26,9,60
40119,1,40119,-7,-25,41,1,10,60
40120,1,40120,-7,-23,41,2,10,60
40121,1,40121,-7,-21,41,3,10,60
40122,1,40122,-7,-19,41,4,10,60
40123,1,40123,-7,-17,41,5,10,60
40124,1,40124,-7,-15,41,6,10,60
40125,1,40125,-7,-13,41,7,10,60
40126,1,40126,-7,-11,41,8,10,60
40127,1,40127,-7,-9,41,9,10,60
40128,1,40128,-7,-7,41,10,10,60
40129,1,40129,-7,-5,41,11,10,60
40130,1,40130,-7,-3,41,12,10,60
40131,1,40131,-7,-1,41,13,10,60
40132,1,40132,-7,1,41,14,10,60
40133,1,40133,-7,3,41,15,10,60
40134,1,40134,-7,5,41,16,10,60
40135,1,40135,-7,7,41,17,10,60
40136,1,40136,-7,9,41,18,10,60
40137,1,40137,-7,11,41,19,10,60
40138,1,40138,-7,13,41,20,10,60
40139,1,40139,-7,15,41,21,10,60
40140,1,40140,-7,17,41,22,10,60
40141,1,40141,-7,19,41,23,10,60
40142,1,40142,-7,21,41,24,10,60
40143,1,40143,-7,23,41,25,10,60
40144,1,40144,-7,25,41,26,10,60
40145,1,40145,-5,-25,41,1,11,60
40146,1,40146,-5,-23,41,2,11,60
40147,1,40147,-5,-21,41,3,11,60
40148,1,40148,-5,-19,41,4,11,60
40149,1,40149,-5,-17,41,5,11,60
40150,1,40150,-5,-15,41,6,11,60
40151,1,40151,-5,-13,41,7,11,60
40152,1,40152,-5,-11,41,8,11,60
40153,1,40153,-5,-9,41,9,11,60
40154,1,40154,-5,-7,41,10,11,60
40155,1,40155,-5,-5,41,11,11,60
40156,1,40156,-5,-3,41,12,11,60
40157,1,40157,-5,-1,41,13,11,60
40158,1,40158,-5,1,41,14,11,60
40159,1,40159,-5,3,41,15,11,60
40160,1,40160,-5,5,41,16,11,60
40161,1,40161,-5,7,41,17,11,60
40162,1,40162,-5,9,41,18,11,60
40163,1,40163,-5,11,41,19,11,60
40164,1,40164,-5,13,41,20,11,60
40165,1,40165,-5,15,41,21,11,60
40166,1,40166,-5,17,41,22,11,60
40167,1,40167,-5,19,41,23,11,60
40168,1,40168,-5,21,41,24,11,60
40169,1,40169,-5,23,41,25,11,60
40170,1,40170,-5,25,41,26,11,60
40171,1,40171,-3,-25,41,1,12,60
40172,1,40172,-3,-23,41,2,12,60
40173,1,40173,-3,-21,41,3,12,60
40174,1,40174,-3,-19,41,4,12,60
40175,1,40175,-3,-17,41,5,12,60
40176,1,40176,-3,-15,41,6,12,60
40177,1,40177,-3,-13,41,7,12,60
40178,1,40178,-3,-11,41,8,12,60
40179,1,40179,-3,-9,41,9,12,60
40180,1,40180,-3,-7,41,10,12,60
40181,1,40181,-3,-5,41,11,12,60
40182,1,40182,-3,-3,41,12,12,60
40183,1,40183,-3,-1,41,13,12,60
40184,1,40184,-3,1,41,14,12,60
40185,1,40185,-3,3,41,15,12,60
40186,1,40186,-3,5,41,16,12,60
40187,1,40187,-3,7,41,17,12,60
40188,1,40188,-3,9,41,18,12,60
40189,1,40189,-3,11,41,19,12,60
40190,1,40190,-3,13,41,20,12,60
40191,1,40191,-3,15,41,21,12,60
40192,1,40192,-3,17,41,22,12,60
40193,1,40193,-3,19,41,23,12,60
40194,1,40194,-3,21,41,24,12,60
40195,1,40195,-3,23,41,25,12,60
40196,1,40196,-3,25,41,26,12,60
40197,1,40197,-1,-25,41,1,13,60
40198,1,40198,-1,-23,41,2,13,60
40199,1,40199,-1,-21,41,3,13,60
40200,1,40200,-1,-19,41,4,13,60
40201,1,40201,-1,-17,41,5,13,60
40202,1,40202,-1,-15,41,6,13,60
40203,1,40203,-1,-13,41,7,13,60
40204,1,40204,-1,-11,41,8,13,60
40205,1,40205,-1,-9,41,9,13,60
40206,1,40206,-1,-7,41,10,13,60
40207,1,40207,-1,-5,41,11,13,60
40208,1,40208,-1,-3,41,12,13,60
40209,1,40209,-1,-1,41,13,13,60
40210,1,40210,-1,1,41,14,13,60
40211,1,40211,-1,3,41,15,13,60
40212,1,40212,-1,5,41,16,13,60
40213,1,40213,-1,7,41,17,13,60
40214,1,40214,-1,9,41,18,13,60
40215,1,40215,-1,11,41,19,13,60
40216,1,40216,-1,13,41,20,13,60
40217,1,40217,-1,15,41,21,13,60
40218,1,40218,-1,17,41,22,13,60
40219,1,40219,-1,19,41,23,13,60
40220,1,40220,-1,21,41,24,13,60
40221,1,40221,-1,23,41,25,13,60
40222,1,40222,-1,25,41,26,13,60
40223,1,40223,1,-25,41,1,14,60
40224,1,40224,1,-23,41,2,14,60
40225,1,40225,1,-21,41,3,14,60
40226,1,40226,1,-19,41,4,14,60
40227,1,40227,1,-17,41,5,14,60
40228,1,40228,1,-15,41,6,14,60
40229,1,40229,1,-13,41,7,14,60
40230,1,40230,1,-11,41,8,14,60
40231,1,40231,1,-9,41,9,14,60
40232,1,40232,1,-7,41,10,14,60
40233,1,40233,1,-5,41,11,14,60
40234,1,40234,1,-3,41,12,14,60
40235,1,40235,1,-1,41,13,14,60
40236,1,40236,1,1,41,14,14,60
40237,1,40237,1,3,41,15,14,60
40238,1,40238,1,5,41,16,14,60
40239,1,40239,1,7,41,17,14,60
40240,1,40240,1,9,41,18,14,60
40241,1,40241,1,11,41,19,14,60
40242,1,40242,1,13,41,20,14,60
40243,1,40243,1,15,41,21,14,60
40244,1,40244,1,17,41,22,14,60
40245,1,40245,1,19,41,23,14,60
40246,1,40246,1,21,41,24,14,60
40247,1,40247,1,23,41,25,14,60
40248,1,40248,1,25,41,26,14,60
40249,1,40249,3,-25,41,1,15,60
40250,1,40250,3,-23,41,2,15,60
40251,1,40251,3,-21,41,3,15,60
40252,1,40252,3,-19,41,4,15,60
40253,1,40253,3,-17,41,5,15,60
40254,1,40254,3,-15,41,6,15,60
40255,1,40255,3,-13,41,7,15,60
40256,1,40256,3,-11,41,8,15,60
40257,1,40257,3,-9,41,9,15,60
40258,1,40258,3,-7,41,10,15,60
40259,1,40259,3,-5,41,11,15,60
40260,1,40260,3,-3,41,12,15,60
40261,1,40261,3,-1,41,13,15,60
40262,1,40262,3,1,41,14,15,60
40263,1,40263,3,3,41,15,15,60
40264,1,40264,3,5,41,16,15,60
40265,1,40265,3,7,41,17,15,60
40266,1,40266,3,9,41,18,15,60
40267,1,40267,3,11,41,19,15,60
40268,1,40268,3,13,41,20,15,60
40269,1,40269,3,15,41,21,15,60
40270,1,40270,3,17,41,22,15,60
40271,1,40271,3,19,41,23,15,60
40272,1,40272,3,21,41,24,15,60
40273,1,40273,3,23,41,25,15,60
40274,1,40274,3,25,41,26,15,60
40275,1,40275,5,-25,41,1,16,60
40276,1,40276,5,-23,41,2,16,60
40277,1,40277,5,-21,41,3,16,60
40278,1,40278,5,-19,41,4,16,60
40279,1,40279,5,-17,41,5,16,60
40280,1,40280,5,-15,41,6,16,60
40281,1,40281,5,-13,41,7,16,60
40282,1,40282,5,-11,41,8,16,60
40283,1,40283,5,-9,41,9,16,60
40284,1,40284,5,-7,41,10,16,60
40285,1,40285,5,-5,41,11,16,60
40286,1,40286,5,-3,41,12,16,60
40287,1,40287,5,-1,41,13,16,60
40288,1,40288,5,1,41,14,16,60
40289,1,40289,5,3,41,15,16,60
40290,1,40290,5,5,41,16,16,60
40291,1,40291,5,7,41,17,16,60
40292,1,40292,5,9,41,18,16,60
40293,1,40293,5,11,41,19,16,60
40294,1,40294,5,13,41,20,16,60
40295,1,40295,5,15,41,21,16,60
40296,1,40296,5,17,41,22,16,60
40297,1,40297,5,19,41,23,16,60
40298,1,40298,5,21,41,24,16,60
40299,1,40299,5,23,41,25,16,60
40300,1,40300,5,25,41,26,16,60
40301,1,40301,7,-25,41,1,17,60
40302,1,40302,7,-23,41,2,17,60
40303,1,40303,7,-21,41,3,17,60
40304,1,40304,7,-19,41,4,17,60
40305,1,40305,7,-17,41,5,17,60
40306,1,40306,7,-15,41,6,17,60
40307,1,40307,7,-13,41,7,17,60
40308,1,40308,7,-11,41,8,17,60
40309,1,40309,7,-9,41,9,17,60
40310,1,40310,7,-7,41,10,17,60
40311,1,40311,7,-5,41,11,17,60
40312,1,40312,7,-3,41,12,17,60
40313,1,40313,7,-1,41,13,17,60
40314,1,40314,7,1,41,14,17,60
40315,1,40315,7,3,41,15,17,60
40316,1,40316,7,5,41,16,17,60
40317,1,40317,7,7,41,17,17,60
40318,1,40318,7,9,41,18,17,60
40319,1,40319,7,11,41,19,17,60
40320,1,40320,7,13,41,20,17,60
40321,1,40321,7,15,41,21,17,60
40322,1,40322,7,17,41,22,17,60
40323,1,40323,7,19,41,23,17,60
40324,1,40324,7,21,41,24,17,60
40325,1,40325,7,23,41,25,17,60
40326,1,40326,7,25,41,26,17,60
40327,1,40327,9,-25,41,1,18,60
40328,1,40328,9,-23,41,2,18,60
40329,1,40329,9,-21,41,3,18,60
40330,1,40330,9,-19,41,4,18,60
40331,1,40331,9,-17,41,5,18,60
40332,1,40332,9,-15,41,6,18,60
40333,1,40333,9,-13,41,7,18,60
40334,1,40334,9,-11,41,8,18,60
40335,1,40335,9,-9,41,9,18,60
40336,1,40336,9,-7,41,10,18,60
40337,1,40337,9,-5,41,11,18,60
40338,1,40338,9,-3,41,12,18,60
40339,1,40339,9,-1,41,13,18,60
40340,1,40340,9,1,41,14,18,60
40341,1,40341,9,3,41,15,18,60
40342,1,40342,9,5,41,16,18,60
40343,1,40343,9,7,41,17,18,60
40344,1,40344,9,9,41,18,18,60
40345,1,40345,9,11,41,19,18,60
40346,1,40346,9,13,41,20,18,60
40347,1,40347,9,15,41,21,18,60
40348,1,40348,9,17,41,22,18,60
40349,1,40349,9,19,41,23,18,60
40350,1,40350,9,21,41,24,18,60
40351,1,40351,9,23,41,25,18,60
40352,1,40352,9,25,41,26,18,60
40353,1,40353,11,-25,41,1,19,60
